Table Name,State Code,District Code,Area Name,Total/ Rural/Urban,Present Age,Total Women,Total Ever Married Women,Total Ever Married Women - Parity - 0,Total Ever Married Women - Parity - 1,Total Ever Married Women - Parity - 2,Total Ever Married Women - Parity - 3,Total Ever Married Women - Parity - 4,Total Ever Married Women - Parity - 5,Total Ever Married Women - Parity - 6,Total Ever Married Women - Parity - 7+,Total Children Ever Born - Persons,Total Children Ever Born - Male,Total Children Ever Born - Female
F01ST33,33,627,District - Thoothukkudi,Total,40-44,166,160,15,19,36,38,20,11,13,8,483,261,222
F01ST33,33,627,District - Thoothukkudi,Total,45-49,144,142,7,15,38,34,22,11,6,9,445,244,201
F01ST33,33,627,District - Thoothukkudi,Total,50-54,88,86,9,12,19,17,15,4,6,4,253,127,126
F01ST33,33,627,District - Thoothukkudi,Total,55-59,74,74,6,7,13,18,12,5,4,9,258,140,118
F01ST33,33,627,District - Thoothukkudi,Total,60-64,47,47,6,7,7,7,7,4,2,7,162,90,72
F01ST33,33,627,District - Thoothukkudi,Total,65-69,33,33,2,3,6,5,3,6,3,5,129,58,71
F01ST33,33,627,District - Thoothukkudi,Total,70-74,29,29,1,1,5,5,7,5,0,5,118,61,57
F01ST33,33,627,District - Thoothukkudi,Total,75-79,12,12,1,1,1,1,2,2,0,4,58,26,32
F01ST33,33,627,District - Thoothukkudi,Total,80+,17,16,2,3,1,2,3,3,2,0,50,27,23
F01ST33,33,627,District - Thoothukkudi,Rural,All Ages,644,342,47,59,56,69,41,28,19,23,979,500,479
F01ST33,33,627,District - Thoothukkudi,Rural,Less than 15,240,0,0,0,0,0,0,0,0,0,0,0,0
F01ST33,33,627,District - Thoothukkudi,Rural,15-19,50,16,13,2,1,0,0,0,0,0,4,3,1
F01ST33,33,627,District - Thoothukkudi,Rural,20-24,64,52,11,26,9,6,0,0,0,0,62,29,33
F01ST33,33,627,District - Thoothukkudi,Rural,25-29,58,56,8,9,12,20,6,1,0,0,122,54,68
F01ST33,33,627,District - Thoothukkudi,Rural,30-34,49,48,5,5,8,10,10,8,2,0,143,71,72
F01ST33,33,627,District - Thoothukkudi,Rural,35-39,38,36,3,1,4,8,5,7,4,4,143,78,65
F01ST33,33,627,District - Thoothukkudi,Rural,40-44,39,34,3,5,2,5,6,4,6,3,126,66,60
F01ST33,33,627,District - Thoothukkudi,Rural,45-49,28,26,1,2,6,4,5,2,1,5,106,57,49
F01ST33,33,627,District - Thoothukkudi,Rural,50-54,20,18,1,4,2,7,2,0,1,1,52,28,24
F01ST33,33,627,District - Thoothukkudi,Rural,55-59,22,22,0,2,7,4,3,1,2,3,80,45,35
F01ST33,33,627,District - Thoothukkudi,Rural,60-64,10,10,1,1,0,2,1,1,1,3,44,24,20
F01ST33,33,627,District - Thoothukkudi,Rural,65-69,14,14,0,1,1,2,1,4,2,3,69,34,35
F01ST33,33,627,District - Thoothukkudi,Rural,70-74,6,6,0,0,3,1,1,0,0,1,21,8,13
F01ST33,33,627,District - Thoothukkudi,Rural,75-79,2,2,1,0,1,0,0,0,0,0,2,0,2
F01ST33,33,627,District - Thoothukkudi,Rural,80+,3,2,0,1,0,0,1,0,0,0,5,3,2
F01ST33,33,627,District - Thoothukkudi,Urban,All Ages,1801,1025,159,162,258,179,123,67,32,45,2605,1384,1221
F01ST33,33,627,District - Thoothukkudi,Urban,Less than 15,558,3,2,0,1,0,0,0,0,0,2,1,1
F01ST33,33,627,District - Thoothukkudi,Urban,15-19,179,35,24,5,2,3,1,0,0,0,22,12,10
F01ST33,33,627,District - Thoothukkudi,Urban,20-24,188,135,51,38,29,9,6,1,0,1,160,79,81
F01ST33,33,627,District - Thoothukkudi,Urban,25-29,149,136,23,35,46,14,12,4,2,0,249,142,107
F01ST33,33,627,District - Thoothukkudi,Urban,30-34,131,125,8,20,40,21,16,15,4,1,334,185,149
F01ST33,33,627,District - Thoothukkudi,Urban,35-39,129,126,9,12,36,30,17,8,3,11,387,196,191
F01ST33,33,627,District - Thoothukkudi,Urban,40-44,127,126,12,14,34,33,14,7,7,5,357,195,162
F01ST33,33,627,District - Thoothukkudi,Urban,45-49,116,116,6,13,32,30,17,9,5,4,339,187,152
F01ST33,33,627,District - Thoothukkudi,Urban,50-54,68,68,8,8,17,10,13,4,5,3,201,99,102
F01ST33,33,627,District - Thoothukkudi,Urban,55-59,52,52,6,5,6,14,9,4,2,6,178,95,83
F01ST33,33,627,District - Thoothukkudi,Urban,60-64,37,37,5,6,7,5,6,3,1,4,118,66,52
F01ST33,33,627,District - Thoothukkudi,Urban,65-69,19,19,2,2,5,3,2,2,1,2,60,24,36
F01ST33,33,627,District - Thoothukkudi,Urban,70-74,23,23,1,1,2,4,6,5,0,4,97,53,44
F01ST33,33,627,District - Thoothukkudi,Urban,75-79,10,10,0,1,0,1,2,2,0,4,56,26,30
F01ST33,33,627,District - Thoothukkudi,Urban,80+,14,14,2,2,1,2,2,3,2,0,45,24,21
F01ST33,33,628,District - Tirunelveli,Total,All Ages,5161,3046,474,443,781,576,331,181,114,146,7801,4043,3758
F01ST33,33,628,District - Tirunelveli,Total,Less than 15,1553,12,8,1,3,0,0,0,0,0,7,5,2
F01ST33,33,628,District - Tirunelveli,Total,15-19,465,103,68,32,2,0,1,0,0,0,40,20,20
F01ST33,33,628,District - Tirunelveli,Total,20-24,548,408,139,121,87,44,13,1,3,0,502,252,250
F01ST33,33,628,District - Tirunelveli,Total,25-29,486,451,65,77,175,79,34,9,5,7,930,493,437
F01ST33,33,628,District - Tirunelveli,Total,30-34,327,319,28,30,128,64,33,24,6,6,813,411,402
F01ST33,33,628,District - Tirunelveli,Total,35-39,360,356,25,32,114,92,44,28,10,11,996,511,485
F01ST33,33,628,District - Tirunelveli,Total,40-44,312,308,22,37,90,73,40,23,8,15,878,438,440
F01ST33,33,628,District - Tirunelveli,Total,45-49,296,292,27,36,66,71,44,19,13,16,856,458,398
F01ST33,33,628,District - Tirunelveli,Total,50-54,191,185,15,16,44,53,25,15,10,7,548,298,250
F01ST33,33,628,District - Tirunelveli,Total,55-59,190,187,25,19,29,25,31,20,16,22,644,347,297
F01ST33,33,628,District - Tirunelveli,Total,60-64,144,142,15,16,13,28,23,11,16,20,530,270,260
F01ST33,33,628,District - Tirunelveli,Total,65-69,114,114,9,15,15,15,17,13,12,18,446,225,221
F01ST33,33,628,District - Tirunelveli,Total,70-74,76,75,12,6,4,14,10,8,7,14,283,151,132
F01ST33,33,628,District - Tirunelveli,Total,75-79,45,45,8,4,4,8,7,7,3,4,150,76,74
F01ST33,33,628,District - Tirunelveli,Total,80+,47,47,8,1,6,9,9,3,5,6,173,84,89
F01ST33,33,628,District - Tirunelveli,Rural,All Ages,1899,1162,197,176,284,212,126,59,47,61,2955,1528,1427
F01ST33,33,628,District - Tirunelveli,Rural,Less than 15,572,3,1,1,1,0,0,0,0,0,3,2,1
F01ST33,33,628,District - Tirunelveli,Rural,15-19,146,36,26,10,0,0,0,0,0,0,10,6,4
F01ST33,33,628,District - Tirunelveli,Rural,20-24,208,173,64,50,28,22,7,0,2,0,212,100,112
F01ST33,33,628,District - Tirunelveli,Rural,25-29,159,152,20,22,58,26,19,1,2,4,341,179,162
F01ST33,33,628,District - Tirunelveli,Rural,30-34,123,121,13,14,40,23,13,11,2,5,322,164,158
F01ST33,33,628,District - Tirunelveli,Rural,35-39,110,109,8,13,33,27,7,10,8,3,307,156,151
F01ST33,33,628,District - Tirunelveli,Rural,40-44,112,112,9,16,41,21,10,5,4,6,300,155,145
F01ST33,33,628,District - Tirunelveli,Rural,45-49,125,123,13,21,29,27,16,6,4,7,338,188,150
F01ST33,33,628,District - Tirunelveli,Rural,50-54,73,70,10,5,19,22,6,5,1,2,179,97,82
F01ST33,33,628,District - Tirunelveli,Rural,55-59,80,78,12,7,14,12,14,5,7,7,251,126,125
F01ST33,33,628,District - Tirunelveli,Rural,60-64,58,58,8,7,5,12,8,4,4,10,213,111,102
F01ST33,33,628,District - Tirunelveli,Rural,65-69,50,50,3,5,8,8,10,4,5,7,194,93,101
F01ST33,33,628,District - Tirunelveli,Rural,70-74,35,34,6,4,1,4,4,5,4,6,127,70,57
F01ST33,33,628,District - Tirunelveli,Rural,75-79,22,22,3,1,3,4,5,2,2,2,75,40,35
F01ST33,33,628,District - Tirunelveli,Rural,80+,20,20,1,0,3,4,7,1,2,2,81,40,41
F01ST33,33,628,District - Tirunelveli,Urban,All Ages,3262,1884,277,267,497,364,205,122,67,85,4846,2515,2331
F01ST33,33,628,District - Tirunelveli,Urban,Less than 15,981,9,7,0,2,0,0,0,0,0,4,3,1
F01ST33,33,628,District - Tirunelveli,Urban,15-19,319,67,42,22,2,0,1,0,0,0,30,14,16
F01ST33,33,628,District - Tirunelveli,Urban,20-24,340,235,75,71,59,22,6,1,1,0,290,152,138
F01ST33,33,628,District - Tirunelveli,Urban,25-29,327,299,45,55,117,53,15,8,3,3,589,314,275
F01ST33,33,628,District - Tirunelveli,Urban,30-34,204,198,15,16,88,41,20,13,4,1,491,247,244
F01ST33,33,628,District - Tirunelveli,Urban,35-39,250,247,17,19,81,65,37,18,2,8,689,355,334
F01ST33,33,628,District - Tirunelveli,Urban,40-44,200,196,13,21,49,52,30,18,4,9,578,283,295
F01ST33,33,628,District - Tirunelveli,Urban,45-49,171,169,14,15,37,44,28,13,9,9,518,270,248
F01ST33,33,628,District - Tirunelveli,Urban,50-54,118,115,5,11,25,31,19,10,9,5,369,201,168
F01ST33,33,628,District - Tirunelveli,Urban,55-59,110,109,13,12,15,13,17,15,9,15,393,221,172
F01ST33,33,628,District - Tirunelveli,Urban,60-64,86,84,7,9,8,16,15,7,12,10,317,159,158
F01ST33,33,628,District - Tirunelveli,Urban,65-69,64,64,6,10,7,7,7,9,7,11,252,132,120
F01ST33,33,628,District - Tirunelveli,Urban,70-74,41,41,6,2,3,10,6,3,3,8,156,81,75
F01ST33,33,628,District - Tirunelveli,Urban,75-79,23,23,5,3,1,4,2,5,1,2,75,36,39
F01ST33,33,628,District - Tirunelveli,Urban,80+,27,27,7,1,3,5,2,2,3,4,92,44,48
F01ST33,33,629,District - Kanniyakumari,Total,All Ages,3728,2325,561,335,821,337,144,57,32,38,4341,2414,1927
F01ST33,33,629,District - Kanniyakumari,Total,Less than 15,917,11,10,0,1,0,0,0,0,0,2,1,1
F01ST33,33,629,District - Kanniyakumari,Total,15-19,310,46,34,8,3,0,1,0,0,0,18,8,10
F01ST33,33,629,District - Kanniyakumari,Total,20-24,350,201,77,61,53,8,1,1,0,0,200,120,80
F01ST33,33,629,District - Kanniyakumari,Total,25-29,396,346,100,74,136,28,7,1,0,0,463,247,216
F01ST33,33,629,District - Kanniyakumari,Total,30-34,330,310,77,31,138,47,15,1,1,0,519,266,253
F01ST33,33,629,District - Kanniyakumari,Total,35-39,337,333,78,31,150,50,15,4,0,5,603,354,249
F01ST33,33,629,District - Kanniyakumari,Total,40-44,220,220,44,21,100,37,13,2,1,2,415,240,175
F01ST33,33,629,District - Kanniyakumari,Total,45-49,236,236,31,30,92,59,16,2,0,6,513,294,219
F01ST33,33,629,District - Kanniyakumari,Total,50-54,210,208,42,19,63,48,19,6,9,2,465,256,209
F01ST33,33,629,District - Kanniyakumari,Total,55-59,160,158,28,20,39,27,25,13,3,3,385,207,178
F01ST33,33,629,District - Kanniyakumari,Total,60-64,88,85,13,16,15,12,9,11,3,6,239,138,101
F01ST33,33,629,District - Kanniyakumari,Total,65-69,72,69,12,10,15,12,7,7,4,2,179,103,76
F01ST33,33,629,District - Kanniyakumari,Total,70-74,48,48,8,6,11,4,8,4,6,1,135,81,54
F01ST33,33,629,District - Kanniyakumari,Total,75-79,19,19,1,1,1,3,5,3,1,4,85,36,49
F01ST33,33,629,District - Kanniyakumari,Total,80+,34,34,6,7,3,2,3,2,4,7,118,62,56
F01ST33,33,629,District - Kanniyakumari,Rural,All Ages,1933,1182,248,154,458,183,74,25,21,19,2323,1310,1013
F01ST33,33,629,District - Kanniyakumari,Rural,Less than 15,500,3,2,0,1,0,0,0,0,0,2,1,1
F01ST33,33,629,District - Kanniyakumari,Rural,15-19,151,20,15,5,0,0,0,0,0,0,5,4,1
F01ST33,33,629,District - Kanniyakumari,Rural,20-24,184,107,34,36,31,4,1,1,0,0,119,72,47
F01ST33,33,629,District - Kanniyakumari,Rural,25-29,229,200,52,38,87,18,5,0,0,0,286,142,144
F01ST33,33,629,District - Kanniyakumari,Rural,30-34,173,165,34,12,82,26,9,1,1,0,301,159,142
F01ST33,33,629,District - Kanniyakumari,Rural,35-39,173,170,33,12,84,28,9,0,0,4,334,199,135
F01ST33,33,629,District - Kanniyakumari,Rural,40-44,111,111,18,7,52,22,8,2,1,1,232,129,103
F01ST33,33,629,District - Kanniyakumari,Rural,45-49,116,116,16,13,41,34,9,1,0,2,255,155,100
F01ST33,33,629,District - Kanniyakumari,Rural,50-54,88,87,18,7,26,19,8,1,6,2,205,114,91
F01ST33,33,629,District - Kanniyakumari,Rural,55-59,79,77,13,6,22,14,10,7,3,2,201,113,88
F01ST33,33,629,District - Kanniyakumari,Rural,60-64,49,48,6,7,10,7,3,8,3,4,151,89,62
F01ST33,33,629,District - Kanniyakumari,Rural,65-69,36,34,2,4,12,5,6,2,2,1,98,55,43
F01ST33,33,629,District - Kanniyakumari,Rural,70-74,21,21,1,4,6,4,2,1,3,0,59,37,22
F01ST33,33,629,District - Kanniyakumari,Rural,75-79,6,6,1,0,1,1,1,1,0,1,23,10,13
F01ST33,33,629,District - Kanniyakumari,Rural,80+,16,16,3,3,2,1,3,0,2,2,50,30,20
F01ST33,33,629,District - Kanniyakumari,Urban,All Ages,1795,1143,313,181,363,154,70,32,11,19,2018,1104,914
F01ST33,33,629,District - Kanniyakumari,Urban,Less than 15,417,8,8,0,0,0,0,0,0,0,0,0,0
F01ST33,33,629,District - Kanniyakumari,Urban,15-19,159,26,19,3,3,0,1,0,0,0,13,4,9
F01ST33,33,629,District - Kanniyakumari,Urban,20-24,166,94,43,25,22,4,0,0,0,0,81,48,33
F01ST33,33,629,District - Kanniyakumari,Urban,25-29,167,146,48,36,49,10,2,1,0,0,177,105,72
F01ST33,33,629,District - Kanniyakumari,Urban,30-34,157,145,43,19,56,21,6,0,0,0,218,107,111
F01ST33,33,629,District - Kanniyakumari,Urban,35-39,164,163,45,19,66,22,6,4,0,1,269,155,114
F01ST33,33,629,District - Kanniyakumari,Urban,40-44,109,109,26,14,48,15,5,0,0,1,183,111,72
F01ST33,33,629,District - Kanniyakumari,Urban,45-49,120,120,15,17,51,25,7,1,0,4,258,139,119
F01ST33,33,629,District - Kanniyakumari,Urban,50-54,122,121,24,12,37,29,11,5,3,0,260,142,118
F01ST33,33,629,District - Kanniyakumari,Urban,55-59,81,81,15,14,17,13,15,6,0,1,184,94,90
F01ST33,33,629,District - Kanniyakumari,Urban,60-64,39,37,7,9,5,5,6,3,0,2,88,49,39
F01ST33,33,629,District - Kanniyakumari,Urban,65-69,36,35,10,6,3,7,1,5,2,1,81,48,33
F01ST33,33,629,District - Kanniyakumari,Urban,70-74,27,27,7,2,5,0,6,3,3,1,76,44,32
F01ST33,33,629,District - Kanniyakumari,Urban,75-79,13,13,0,1,0,2,4,2,1,3,62,26,36
F01ST33,33,629,District - Kanniyakumari,Urban,80+,18,18,3,4,1,1,0,2,2,5,68,32,36
F01ST33,33,630,District - Dharmapuri,Total,All Ages,30914,19433,3178,2756,5531,4060,2065,955,498,390,45059,23113,21946
F01ST33,33,630,District - Dharmapuri,Total,Less than 15,8662,77,60,6,11,0,0,0,0,0,28,18,10
F01ST33,33,630,District - Dharmapuri,Total,15-19,2642,616,434,126,44,4,8,0,0,0,258,128,130
F01ST33,33,630,District - Dharmapuri,Total,20-24,2705,2156,750,652,588,119,38,5,2,2,2389,1200,1189
F01ST33,33,630,District - Dharmapuri,Total,25-29,2959,2830,473,469,1148,548,154,26,5,7,5244,2621,2623
F01ST33,33,630,District - Dharmapuri,Total,30-34,2360,2319,210,286,846,649,212,70,28,18,5425,2737,2688
F01ST33,33,630,District - Dharmapuri,Total,35-39,2651,2616,228,255,896,749,322,114,34,18,6494,3296,3198
F01ST33,33,630,District - Dharmapuri,Total,40-44,2030,2003,166,219,629,553,245,99,59,33,5225,2850,2375
F01ST33,33,630,District - Dharmapuri,Total,45-49,1907,1891,196,220,487,486,287,122,53,40,5038,2648,2390
F01ST33,33,630,District - Dharmapuri,Total,50-54,1380,1361,148,154,315,319,212,117,57,39,3818,1945,1873
F01ST33,33,630,District - Dharmapuri,Total,55-59,1115,1102,125,115,211,247,189,111,60,44,3291,1724,1567
F01ST33,33,630,District - Dharmapuri,Total,60-64,1028,1013,167,103,166,163,167,107,79,61,3068,1549,1519
F01ST33,33,630,District - Dharmapuri,Total,65-69,666,657,83,60,97,112,114,83,65,43,2186,1090,1096
F01ST33,33,630,District - Dharmapuri,Total,70-74,449,443,74,47,45,63,73,58,36,47,1487,753,734
F01ST33,33,630,District - Dharmapuri,Total,75-79,165,164,29,26,18,25,23,19,11,13,501,249,252
F01ST33,33,630,District - Dharmapuri,Total,80+,185,182,34,18,28,23,21,24,9,25,603,302,301
F01ST33,33,630,District - Dharmapuri,Rural,All Ages,29655,18646,3090,2620,5233,3926,1993,932,482,370,43271,22182,21089
F01ST33,33,630,District - Dharmapuri,Rural,Less than 15,8320,71,56,5,10,0,0,0,0,0,25,16,9
F01ST33,33,630,District - Dharmapuri,Rural,15-19,2505,579,419,114,35,4,7,0,0,0,224,112,112
F01ST33,33,630,District - Dharmapuri,Rural,20-24,2601,2077,732,623,566,114,33,5,2,2,2281,1141,1140
F01ST33,33,630,District - Dharmapuri,Rural,25-29,2823,2700,456,444,1087,533,144,26,5,5,4997,2493,2504
F01ST33,33,630,District - Dharmapuri,Rural,30-34,2256,2217,199,275,786,639,208,68,27,15,5208,2633,2575
F01ST33,33,630,District - Dharmapuri,Rural,35-39,2531,2496,223,240,833,723,317,110,32,18,6223,3156,3067
F01ST33,33,630,District - Dharmapuri,Rural,40-44,1968,1941,165,207,606,539,241,97,57,29,5054,2751,2303
F01ST33,33,630,District - Dharmapuri,Rural,45-49,1841,1825,195,213,462,465,281,119,51,39,4859,2545,2314
F01ST33,33,630,District - Dharmapuri,Rural,50-54,1327,1308,143,150,305,304,199,115,56,36,3659,1862,1797
F01ST33,33,630,District - Dharmapuri,Rural,55-59,1077,1064,121,109,206,237,183,109,57,42,3176,1666,1510
F01ST33,33,630,District - Dharmapuri,Rural,60-64,991,977,164,95,160,157,158,106,77,60,2970,1503,1467
F01ST33,33,630,District - Dharmapuri,Rural,65-69,640,632,82,58,91,104,109,81,65,42,2110,1053,1057
F01ST33,33,630,District - Dharmapuri,Rural,70-74,433,427,73,45,41,62,70,57,34,45,1431,723,708
F01ST33,33,630,District - Dharmapuri,Rural,75-79,160,159,28,25,18,24,23,17,11,13,487,242,245
F01ST33,33,630,District - Dharmapuri,Rural,80+,173,170,33,17,25,21,20,22,8,24,563,283,280
F01ST33,33,630,District - Dharmapuri,Urban,All Ages,1259,787,88,136,298,134,72,23,16,20,1788,931,857
F01ST33,33,630,District - Dharmapuri,Urban,Less than 15,342,6,4,1,1,0,0,0,0,0,3,2,1
F01ST33,33,630,District - Dharmapuri,Urban,15-19,137,37,15,12,9,0,1,0,0,0,34,16,18
F01ST33,33,630,District - Dharmapuri,Urban,20-24,104,79,18,29,22,5,5,0,0,0,108,59,49
F01ST33,33,630,District - Dharmapuri,Urban,25-29,136,130,17,25,61,15,10,0,0,2,247,128,119
F01ST33,33,630,District - Dharmapuri,Urban,30-34,104,102,11,11,60,10,4,2,1,3,217,104,113
F01ST33,33,630,District - Dharmapuri,Urban,35-39,120,120,5,15,63,26,5,4,2,0,271,140,131
F01ST33,33,630,District - Dharmapuri,Urban,40-44,62,62,1,12,23,14,4,2,2,4,171,99,72
F01ST33,33,630,District - Dharmapuri,Urban,45-49,66,66,1,7,25,21,6,3,2,1,179,103,76
F01ST33,33,630,District - Dharmapuri,Urban,50-54,53,53,5,4,10,15,13,2,1,3,159,83,76
F01ST33,33,630,District - Dharmapuri,Urban,55-59,38,38,4,6,5,10,6,2,3,2,115,58,57
F01ST33,33,630,District - Dharmapuri,Urban,60-64,37,36,3,8,6,6,9,1,2,1,98,46,52
F01ST33,33,630,District - Dharmapuri,Urban,65-69,26,25,1,2,6,8,5,2,0,1,76,37,39
F01ST33,33,630,District - Dharmapuri,Urban,70-74,16,16,1,2,4,1,3,1,2,2,56,30,26
F01ST33,33,630,District - Dharmapuri,Urban,75-79,5,5,1,1,0,1,0,2,0,0,14,7,7
F01ST33,33,630,District - Dharmapuri,Urban,80+,12,12,1,1,3,2,1,2,1,1,40,19,21
F01ST33,33,631,District - Krishnagiri,Total,All Ages,10969,6311,890,918,1527,1146,698,440,285,407,17489,9451,8038
F01ST33,33,631,District - Krishnagiri,Total,Less than 15,3870,24,15,3,6,0,0,0,0,0,15,4,11
F01ST33,33,631,District - Krishnagiri,Total,15-19,894,249,155,73,17,1,3,0,0,0,122,67,55
F01ST33,33,631,District - Krishnagiri,Total,20-24,889,790,234,260,212,60,15,4,2,3,979,502,477
F01ST33,33,631,District - Krishnagiri,Total,25-29,1037,1008,114,168,337,222,105,42,14,6,2271,1168,1103
F01ST33,33,631,District - Krishnagiri,Total,30-34,839,834,65,77,266,202,113,46,28,37,2349,1190,1159
F01ST33,33,631,District - Krishnagiri,Total,35-39,816,808,56,82,202,200,103,85,32,48,2498,1344,1154
F01ST33,33,631,District - Krishnagiri,Total,40-44,603,600,35,49,154,129,87,43,47,56,2054,1170,884
F01ST33,33,631,District - Krishnagiri,Total,45-49,557,554,38,63,107,110,78,50,44,64,1970,1094,876
F01ST33,33,631,District - Krishnagiri,Total,50-54,406,403,36,41,71,88,54,34,33,46,1422,792,630
F01ST33,33,631,District - Krishnagiri,Total,55-59,330,330,33,31,49,51,46,50,30,40,1222,702,520
F01ST33,33,631,District - Krishnagiri,Total,60-64,265,263,39,26,42,38,45,31,18,24,873,488,385
F01ST33,33,631,District - Krishnagiri,Total,65-69,183,180,23,15,32,21,18,26,11,34,706,382,324
F01ST33,33,631,District - Krishnagiri,Total,70-74,145,143,24,15,19,13,19,15,13,25,523,285,238
F01ST33,33,631,District - Krishnagiri,Total,75-79,49,49,3,4,5,3,8,7,6,13,234,126,108
F01ST33,33,631,District - Krishnagiri,Total,80+,79,75,20,11,8,8,3,7,7,11,247,137,110
F01ST33,33,631,District - Krishnagiri,Rural,All Ages,10321,5917,836,852,1390,1083,660,421,281,394,16586,8944,7642
F01ST33,33,631,District - Krishnagiri,Rural,Less than 15,3668,22,14,3,5,0,0,0,0,0,13,3,10
F01ST33,33,631,District - Krishnagiri,Rural,15-19,842,232,143,68,17,1,3,0,0,0,117,64,53
F01ST33,33,631,District - Krishnagiri,Rural,20-24,835,745,218,247,197,59,15,4,2,3,933,475,458
F01ST33,33,631,District - Krishnagiri,Rural,25-29,963,938,108,151,306,212,100,42,14,5,2133,1096,1037
F01ST33,33,631,District - Krishnagiri,Rural,30-34,779,774,60,68,241,188,111,43,27,36,2211,1118,1093
F01ST33,33,631,District - Krishnagiri,Rural,35-39,762,754,53,74,177,188,99,84,32,47,2375,1272,1103
F01ST33,33,631,District - Krishnagiri,Rural,40-44,571,568,35,46,138,122,83,41,47,56,1972,1124,848
F01ST33,33,631,District - Krishnagiri,Rural,45-49,525,522,35,60,98,101,73,48,44,63,1884,1040,844
F01ST33,33,631,District - Krishnagiri,Rural,50-54,388,387,35,39,65,85,53,33,33,44,1372,763,609
F01ST33,33,631,District - Krishnagiri,Rural,55-59,315,315,32,29,47,48,42,47,30,40,1176,672,504
F01ST33,33,631,District - Krishnagiri,Rural,60-64,245,243,37,24,38,35,40,30,16,23,810,457,353
F01ST33,33,631,District - Krishnagiri,Rural,65-69,172,169,22,14,31,21,16,22,10,33,662,358,304
F01ST33,33,631,District - Krishnagiri,Rural,70-74,133,131,22,14,18,12,16,14,13,22,476,257,219
F01ST33,33,631,District - Krishnagiri,Rural,75-79,46,46,3,4,5,3,6,7,6,12,219,117,102
F01ST33,33,631,District - Krishnagiri,Rural,80+,75,71,19,11,7,8,3,6,7,10,233,128,105
F01ST33,33,631,District - Krishnagiri,Urban,All Ages,648,394,54,66,137,63,38,19,4,13,903,507,396
F01ST33,33,631,District - Krishnagiri,Urban,Less than 15,202,2,1,0,1,0,0,0,0,0,2,1,1
F01ST33,33,631,District - Krishnagiri,Urban,15-19,52,17,12,5,0,0,0,0,0,0,5,3,2
F01ST33,33,631,District - Krishnagiri,Urban,20-24,54,45,16,13,15,1,0,0,0,0,46,27,19
F01ST33,33,631,District - Krishnagiri,Urban,25-29,74,70,6,17,31,10,5,0,0,1,138,72,66
F01ST33,33,631,District - Krishnagiri,Urban,30-34,60,60,5,9,25,14,2,3,1,1,138,72,66
F01ST33,33,631,District - Krishnagiri,Urban,35-39,54,54,3,8,25,12,4,1,0,1,123,72,51
F01ST33,33,631,District - Krishnagiri,Urban,40-44,32,32,0,3,16,7,4,2,0,0,82,46,36
F01ST33,33,631,District - Krishnagiri,Urban,45-49,32,32,3,3,9,9,5,2,0,1,86,54,32
F01ST33,33,631,District - Krishnagiri,Urban,50-54,18,16,1,2,6,3,1,1,0,2,50,29,21
F01ST33,33,631,District - Krishnagiri,Urban,55-59,15,15,1,2,2,3,4,3,0,0,46,30,16
F01ST33,33,631,District - Krishnagiri,Urban,60-64,20,20,2,2,4,3,5,1,2,1,63,31,32
F01ST33,33,631,District - Krishnagiri,Urban,65-69,11,11,1,1,1,0,2,4,1,1,44,24,20
F01ST33,33,631,District - Krishnagiri,Urban,70-74,12,12,2,1,1,1,3,1,0,3,47,28,19
F01ST33,33,631,District - Krishnagiri,Urban,75-79,3,3,0,0,0,0,2,0,0,1,15,9,6
F01ST33,33,631,District - Krishnagiri,Urban,80+,4,4,1,0,1,0,0,1,0,1,14,9,5
F01ST33,33,632,District - Coimbatore,Total,All Ages,14097,9200,1822,1755,2932,1450,660,288,159,134,18053,9502,8551
F01ST33,33,632,District - Coimbatore,Total,Less than 15,3506,33,28,1,4,0,0,0,0,0,9,8,1
F01ST33,33,632,District - Coimbatore,Total,15-19,1077,221,162,38,18,2,1,0,0,0,84,45,39
F01ST33,33,632,District - Coimbatore,Total,20-24,1349,1002,458,294,201,38,7,2,0,2,862,436,426
F01ST33,33,632,District - Coimbatore,Total,25-29,1489,1393,312,323,541,168,36,9,2,2,2125,1092,1033
F01ST33,33,632,District - Coimbatore,Total,30-34,1223,1181,197,190,487,209,68,18,8,4,2235,1172,1063
F01ST33,33,632,District - Coimbatore,Total,35-39,1364,1342,168,247,490,270,105,40,17,5,2796,1509,1287
F01ST33,33,632,District - Coimbatore,Total,40-44,1011,995,112,175,361,206,81,28,21,11,2187,1163,1024
F01ST33,33,632,District - Coimbatore,Total,45-49,915,906,106,162,312,182,81,36,16,11,2014,1102,912
F01ST33,33,632,District - Coimbatore,Total,50-54,678,673,67,112,201,125,92,41,21,14,1695,906,789
F01ST33,33,632,District - Coimbatore,Total,55-59,453,444,53,66,124,87,54,33,15,12,1143,563,580
F01ST33,33,632,District - Coimbatore,Total,60-64,435,429,69,59,96,70,57,32,26,20,1160,603,557
F01ST33,33,632,District - Coimbatore,Total,65-69,268,263,32,35,48,43,38,27,17,23,832,428,404
F01ST33,33,632,District - Coimbatore,Total,70-74,164,162,30,26,25,27,22,10,8,14,460,234,226
F01ST33,33,632,District - Coimbatore,Total,75-79,69,69,8,11,13,12,8,4,5,8,218,119,99
F01ST33,33,632,District - Coimbatore,Total,80+,79,77,15,13,10,11,10,7,3,8,223,116,107
F01ST33,33,632,District - Coimbatore,Rural,All Ages,9807,6440,1302,1210,2001,1030,491,196,111,99,12696,6631,6065
